From Type,From Name,Edge Type,To Type,To Name,id
ingredient,Italian Seasoning,ingredient dish,dish,Lasagna
ingredient,Cabbage,ingredient dish,dish,Gado-Gado
ingredient,Turmeric Powder,ingredient dish,dish,Chicken Tikka Masala
ingredient,Pandan Leaves,ingredient dish,dish,Nasi Lemak
ingredient,Ricotta Cheese,ingredient dish,dish,Lasagna
ingredient,Pepper,ingredient dish,dish,Moussaka
ingredient,Parsley,ingredient dish,dish,Tabbouleh
ingredient,Tomato Sauce,ingredient dish,dish,Chicken Tikka Masala
ingredient,Ground Beef Or Chicken,ingredient dish,dish,Chiles Rellenos
ingredient,Lime Juice,ingredient dish,dish,Ceviche
ingredient,Chicken Breast,ingredient dish,dish,Kung Pao Chicken
ingredient,Salt,ingredient dish,dish,Tabbouleh
ingredient,1/Teaspoon Of Black Pepper,ingredient dish,dish,Tacos Al Pastor
ingredient,Tomatoes,ingredient dish,dish,Chicken Tikka Masala
ingredient,Spices,ingredient dish,dish,Jollof Rice
ingredient,Salt Pepper To Taste,ingredient dish,dish,Tacos
ingredient,Onions,ingredient dish,dish,Tacos Al Pastor
ingredient,Onion,ingredient dish,dish,Chicken Tikka Masala
ingredient,Firm Tofu,ingredient dish,dish,Pad Thai
ingredient,Garam Masala,ingredient dish,dish,Chicken Tikka Masala
ingredient,Pancetta,ingredient dish,dish,Spaghetti Carbonara
ingredient,Coriander,ingredient dish,dish,Enchiladas
ingredient,Coriander,ingredient dish,dish,Tagine
dish,Lamington,dish owned,country,Australia
ingredient,Cumin Seeds,ingredient dish,dish,Chicken Biryani
dish,Couscous,dish owned,country,Algeria
ingredient,Cabbage,ingredient dish,dish,Borscht
ingredient,Garlic,ingredient dish,dish,Chicken Tikka Masala
ingredient,Sriracha,ingredient dish,dish,Pho
ingredient,Cashew Nuts,ingredient dish,dish,Butter Chicken
ingredient,Onions,ingredient dish,dish,Koshari
ingredient,Tomatoes,ingredient dish,dish,Tabbouleh
ingredient,Vegetable Oil,ingredient dish,dish,Enchiladas
ingredient,Bay Leaves,ingredient dish,dish,Chicken Biryani
ingredient,Tortillas,ingredient dish,dish,Tacos
ingredient,Red Chili Powder,ingredient dish,dish,Butter Chicken
ingredient,Oil,ingredient dish,dish,Butter Chicken
ingredient,Lentils,ingredient dish,dish,Koshari
ingredient,A Variety Of Spices,ingredient dish,dish,Biryani
ingredient,Ground Beef,ingredient dish,dish,Chiles Rellenos
ingredient,Chili Powder,ingredient dish,dish,Butter Chicken
ingredient,Water,ingredient dish,dish,Ugali
ingredient,Tomatoes,ingredient dish,dish,Butter Chicken
ingredient,Tofu,ingredient dish,dish,Pad Thai
ingredient,Potatoes,ingredient dish,dish,Buur
ingredient,Raisins,ingredient dish,dish,Chiles Rellenos
ingredient,Grilled Vegetables,ingredient dish,dish,Asado
ingredient,Pepper,ingredient dish,dish,Momos
ingredient,Red Bell Peppers,ingredient dish,dish,Jollof Rice
ingredient,Butter,ingredient dish,dish,Butter Chicken
dish,Sushi,dish owned,country,Japan
ingredient,Tomato,ingredient dish,dish,Butter Chicken
ingredient,Gingerbread Cookies,ingredient dish,dish,Sauerbraten
ingredient,Ginger,ingredient dish,dish,Chicken Tikka Masala
ingredient,Bulgur Wheat,ingredient dish,dish,Tabbouleh
ingredient,Salt,ingredient dish,dish,Lasagna
ingredient,Pepper,ingredient dish,dish,Chicken Tikka Masala
ingredient,Tomato Purée,ingredient dish,dish,Chicken Tikka Masala
ingredient,Wasabi,ingredient dish,dish,Sushi
ingredient,Garlic,ingredient dish,dish,Biryani
ingredient,Garlic,ingredient dish,dish,Kung Pao Chicken
ingredient,Red Wine,ingredient dish,dish,Sauerbraten
ingredient,Soy Sauce,ingredient dish,dish,Nasi Goreng
ingredient,Cheese Curds,ingredient dish,dish,Poutine
ingredient,Ginger,ingredient dish,dish,Momos
ingredient,Salt,ingredient dish,dish,Pizza
ingredient,Ground Beef,ingredient dish,dish,Bandeja Paisa
ingredient,Olives,ingredient dish,dish,Chiles Rellenos
ingredient,White Sugar,ingredient dish,dish,Pavlova
ingredient,Cardamom,ingredient dish,dish,Biryani
ingredient,Green Olives,ingredient dish,dish,Tagine
ingredient,Garlic Paste,ingredient dish,dish,Chicken Tikka Masala
ingredient,Lemon Juice,ingredient dish,dish,Chicken Tikka Masala
ingredient,Spices,ingredient dish,dish,Biryani
dish,Chiles Rellenos,dish owned,country,Mexico
ingredient,Coriander Leaves,ingredient dish,dish,Chicken Biryani
ingredient,Bay Leaf,ingredient dish,dish,Coq Au Vin
ingredient,Eggplants,ingredient dish,dish,Moussaka
ingredient,Thyme,ingredient dish,dish,Jollof Rice
ingredient,Beets,ingredient dish,dish,Borscht
ingredient,Butter,ingredient dish,dish,Coq Au Vin
ingredient,Cup Tomato Sauce,ingredient dish,dish,Margherita Pizza
ingredient,Beef Or Chicken,ingredient dish,dish,Tacos
ingredient,Cumin,ingredient dish,dish,Tagine
ingredient,Sushi Rice,ingredient dish,dish,Sushi
ingredient,Orange Slices,ingredient dish,dish,Feijoada
ingredient,Flour,ingredient dish,dish,Chiles Rellenos
ingredient,Nutmeg,ingredient dish,dish,Moussaka
ingredient,Gochujang Sauce,ingredient dish,dish,Bibimbap
ingredient,Peanut Sauce,ingredient dish,dish,Gado-Gado
ingredient,Tomatoes,ingredient dish,dish,Pizza
ingredient,Marinated Pork,ingredient dish,dish,Tacos Al Pastor
ingredient,Fried Egg,ingredient dish,dish,Bibimbap
ingredient,Onion,ingredient dish,dish,Feijoada
ingredient,Lime,ingredient dish,dish,Tacos
ingredient,Soy Sauce,ingredient dish,dish,Kottu Roti
ingredient,Tomato Sauce,ingredient dish,dish,Margherita Pizza
ingredient,Lime,ingredient dish,dish,Pad Thai
ingredient,Sugar,ingredient dish,dish,Pavlova
dish,Spaghetti Carbonara,dish owned,country,Italy
ingredient,Beef Meat,ingredient dish,dish,Feijoada
ingredient,Parsley,ingredient dish,dish,Tagine
ingredient,Onions,ingredient dish,dish,Buur
ingredient,Dough,ingredient dish,dish,Pizza
ingredient,Lemon,ingredient dish,dish,Tagine
ingredient,Salt,ingredient dish,dish,Paella
ingredient,Parmesan Cheese,ingredient dish,dish,Spaghetti Carbonara
ingredient,Orange Zest,ingredient dish,dish,Feijoada
ingredient,Sugar,ingredient dish,dish,Margherita Pizza
ingredient,Chicken,ingredient dish,dish,Kung Pao Chicken
ingredient,Olive Oil,ingredient dish,dish,Couscous
ingredient,Black Pepper,ingredient dish,dish,Spaghetti Carbonara
ingredient,Cornstarch,ingredient dish,dish,Kung Pao Chicken
ingredient,Hogao Sauce,ingredient dish,dish,Bandeja Paisa
ingredient,Chili Peppers,ingredient dish,dish,Enchiladas
ingredient,Garlic,ingredient dish,dish,Chicken Biryani
ingredient,Nori,ingredient dish,dish,Sushi
ingredient,Garlic,ingredient dish,dish,Kottu Roti
ingredient,Tomatoes,ingredient dish,dish,Tacos
ingredient,Green Onions,ingredient dish,dish,Tabbouleh
ingredient,Mint,ingredient dish,dish,Chicken Biryani
ingredient,Palm Sugar,ingredient dish,dish,Pad Thai
ingredient,Seaweed,ingredient dish,dish,Sushi
ingredient,Fresh Thyme,ingredient dish,dish,Coq Au Vin
dish,Pizza,dish owned,country,Italy
ingredient,Egg,ingredient dish,dish,Nasi Goreng
ingredient,Shrimp Or Chicken,ingredient dish,dish,Pad Thai
ingredient,Egg,ingredient dish,dish,Chiles Rellenos
ingredient,Raw Fish,ingredient dish,dish,Sushi
ingredient,Cilantro,ingredient dish,dish,Enchiladas
ingredient,Pancetta,ingredient dish,dish,Pasta Carbonara
ingredient,Potato,ingredient dish,dish,Moussaka
ingredient,Corn Tortillas,ingredient dish,dish,Enchiladas
ingredient,Guacamole,ingredient dish,dish,Tacos
ingredient,All-Purpose Flour,ingredient dish,dish,Momos
ingredient,Chili Peppers,ingredient dish,dish,Tom Yum Soup
ingredient,1/Cup Of Pineapple Juice,ingredient dish,dish,Tacos Al Pastor
dish,Gado-Gado,dish owned,country,Indonesia
ingredient,Flour,ingredient dish,dish,Moussaka
ingredient,Salsa Verde,ingredient dish,dish,Tacos Al Pastor
ingredient,Oil,ingredient dish,dish,Kottu Roti
ingredient,Olive Oil,ingredient dish,dish,Margherita Pizza
ingredient,Garlic,ingredient dish,dish,Borscht
ingredient,Salt,ingredient dish,dish,Ceviche
dish,Bibimbap,dish owned,country,South Korea
ingredient,Turmeric Powder,ingredient dish,dish,Butter Chicken
ingredient,Onions,ingredient dish,dish,Tagine
dish,Koshari,dish owned,country,Egypt
ingredient,Ginger,ingredient dish,dish,Kung Pao Chicken
ingredient,Tomato Puree,ingredient dish,dish,Chicken Tikka Masala
ingredient,Pepper,ingredient dish,dish,Asado
ingredient,Garlic,ingredient dish,dish,Paella
ingredient,Desiccated Coconut,ingredient dish,dish,Lamington
ingredient,Vegetable Oil,ingredient dish,dish,Nasi Goreng
dish,Asado,dish owned,country,Argentina
ingredient,Cumin,ingredient dish,dish,Momos
ingredient,Olives,ingredient dish,dish,Tagine
ingredient,Ghee,ingredient dish,dish,Chicken Biryani
ingredient,Pork Shoulder,ingredient dish,dish,Tacos Al Pastor
ingredient,Green Beans,ingredient dish,dish,Paella
ingredient,All-Purpose Flour,ingredient dish,dish,Margherita Pizza
ingredient,Coriander Leaves,ingredient dish,dish,Butter Chicken
ingredient,Dried Guajillo Peppers,ingredient dish,dish,Tacos Al Pastor
dish,Momos,dish owned,country,Nepal
dish,Dish,dish owned,country,Country
ingredient,Spices,ingredient dish,dish,Kibbeh
ingredient,Paprika,ingredient dish,dish,Paella
ingredient,Kecap Manis,ingredient dish,dish,Nasi Goreng
ingredient,Eggs,ingredient dish,dish,Nasi Goreng
ingredient,Garlic,ingredient dish,dish,Buur
ingredient,Lemon,ingredient dish,dish,Paella
ingredient,Fried Onions,ingredient dish,dish,Biryani
ingredient,Lemon Juice,ingredient dish,dish,Biryani
ingredient,Rice,ingredient dish,dish,Bibimbap
ingredient,Star Anise,ingredient dish,dish,Pho
ingredient,Cinnamon,ingredient dish,dish,Biryani
ingredient,Garlic,ingredient dish,dish,Lasagna
ingredient,Tomatoes,ingredient dish,dish,Moussaka
ingredient,Beef Jerky,ingredient dish,dish,Feijoada
ingredient,Vegetables,ingredient dish,dish,Bibimbap
dish,Biryani,dish owned,country,India
ingredient,Yogurt,ingredient dish,dish,Butter Chicken
dish,Lasagna,dish owned,country,Italy
ingredient,Onion,ingredient dish,dish,Momos
ingredient,Beef,ingredient dish,dish,Pho
ingredient,Kaffir Lime Leaves,ingredient dish,dish,Tom Yum Soup
ingredient,Pounds Of Pork,ingredient dish,dish,Tacos Al Pastor
ingredient,Salt,ingredient dish,dish,Asado
ingredient,Fish Sauce,ingredient dish,dish,Tom Yum Soup
ingredient,Bean Sprouts,ingredient dish,dish,Pad Thai
ingredient,Green Chili,ingredient dish,dish,Chicken Tikka Masala
ingredient,Vinegar,ingredient dish,dish,Kung Pao Chicken
ingredient,Tablespoons Of All-Purpose Flour,ingredient dish,dish,Coq Au Vin
ingredient,Bell Peppers,ingredient dish,dish,Kung Pao Chicken
ingredient,Olive Oil,ingredient dish,dish,Tagine
dish,Ceviche,dish owned,country,Peru
ingredient,Garlic,ingredient dish,dish,Coq Au Vin
ingredient,Meat,ingredient dish,dish,Biryani
ingredient,Coconut Rice,ingredient dish,dish,Nasi Lemak
ingredient,Soy Sauce,ingredient dish,dish,Momos
ingredient,Salt,ingredient dish,dish,Tacos Al Pastor
ingredient,Basil,ingredient dish,dish,Pizza
ingredient,Pecorino Romano Cheese,ingredient dish,dish,Spaghetti Carbonara
ingredient,Ground Beef Or Cheese,ingredient dish,dish,Chiles Rellenos
ingredient,Corn,ingredient dish,dish,Ceviche
ingredient,Rice,ingredient dish,dish,Sushi
ingredient,Onions,ingredient dish,dish,Lasagna
ingredient,Cilantro,ingredient dish,dish,Chicken Tikka Masala
ingredient,Beef Or Pork,ingredient dish,dish,Borscht
ingredient,Sausage,ingredient dish,dish,Feijoada
ingredient,Chicken Or Meat,ingredient dish,dish,Biryani
ingredient,Chicken/Mutton/Vegetables,ingredient dish,dish,Biryani
ingredient,Raw Fish,ingredient dish,dish,Ceviche
ingredient,Oregano,ingredient dish,dish,Pizza
dish,Butter Chicken,dish owned,country,India
ingredient,Green Chili Peppers,ingredient dish,dish,Chicken Biryani
ingredient,Spaghetti,ingredient dish,dish,Pasta Carbonara
ingredient,Toppings Of Choice,ingredient dish,dish,Pizza
ingredient,Feta Cheese,ingredient dish,dish,Moussaka
ingredient,Béchamel Sauce,ingredient dish,dish,Moussaka
ingredient,Tomatoes,ingredient dish,dish,Enchiladas
ingredient,Ground Lamb Or Beef,ingredient dish,dish,Moussaka
ingredient,Bean Sprouts,ingredient dish,dish,Pho
ingredient,Tomatoes,ingredient dish,dish,Paella
ingredient,Rice,ingredient dish,dish,Chicken Biryani
ingredient,Mushrooms,ingredient dish,dish,Tom Yum Soup
ingredient,Chicken,ingredient dish,dish,Paella
ingredient,Salt,ingredient dish,dish,Moussaka
ingredient,Salt,ingredient dish,dish,Jollof Rice
ingredient,Chimichurri Sauce,ingredient dish,dish,Asado
ingredient,Vinegar,ingredient dish,dish,Sauerbraten
ingredient,Cilantro,ingredient dish,dish,Biryani
ingredient,Ginger,ingredient dish,dish,Curry
ingredient,Sour Cream,ingredient dish,dish,Tacos
ingredient,Breadcrumbs,ingredient dish,dish,Moussaka
ingredient,Fried Egg,ingredient dish,dish,Bandeja Paisa
ingredient,Shallots,ingredient dish,dish,Nasi Goreng
ingredient,Salt,ingredient dish,dish,Coq Au Vin
ingredient,Juniper Berries,ingredient dish,dish,Sauerbraten
dish,Chicken Tikka Masala,dish owned,country,India
ingredient,Fenugreek,ingredient dish,dish,Butter Chicken
ingredient,Chorizo,ingredient dish,dish,Paella
ingredient,Cilantro,ingredient dish,dish,Momos
ingredient,Lime Juice,ingredient dish,dish,Pad Thai
ingredient,Vinegar,ingredient dish,dish,Tacos Al Pastor
ingredient,Onions,ingredient dish,dish,Kottu Roti
ingredient,Yogurt,ingredient dish,dish,Chicken Tikka Masala
ingredient,Chili Powder,ingredient dish,dish,Chicken Tikka Masala
dish,Margherita Pizza,dish owned,country,Italy
ingredient,Garlic,ingredient dish,dish,Curry
ingredient,Ginger Paste,ingredient dish,dish,Chicken Tikka Masala
ingredient,Ginger,ingredient dish,dish,Chicken Biryani
ingredient,Ground Beef,ingredient dish,dish,Lasagna
ingredient,Farofa,ingredient dish,dish,Feijoada
ingredient,Saffron,ingredient dish,dish,Paella
ingredient,Saffron,ingredient dish,dish,Chicken Biryani
ingredient,Avocado,ingredient dish,dish,Sushi
ingredient,Teaspoon Of Salt,ingredient dish,dish,Tacos Al Pastor
ingredient,Black Peppercorns,ingredient dish,dish,Sauerbraten
ingredient,Cinnamon,ingredient dish,dish,Tagine
ingredient,Chicken Or Lamb,ingredient dish,dish,Biryani
ingredient,Sweet Potato,ingredient dish,dish,Ceviche
ingredient,Ground Coriander,ingredient dish,dish,Chicken Tikka Masala
ingredient,Lime,ingredient dish,dish,Pho
ingredient,Boneless Chicken,ingredient dish,dish,Kung Pao Chicken
ingredient,Ginger,ingredient dish,dish,Sushi
ingredient,Butter,ingredient dish,dish,Moussaka
ingredient,Pepper,ingredient dish,dish,Feijoada
ingredient,Carrots,ingredient dish,dish,Tagine
ingredient,Chicken Pieces,ingredient dish,dish,Chicken Biryani
ingredient,Red Chili Powder,ingredient dish,dish,Chicken Biryani
ingredient,Soy Sauce,ingredient dish,dish,Sushi
ingredient,Coconut Milk,ingredient dish,dish,Nasi Lemak
ingredient,Gravy,ingredient dish,dish,Poutine
ingredient,Sesame Oil,ingredient dish,dish,Bibimbap
ingredient,Avocado,ingredient dish,dish,Tacos
ingredient,Ground Lamb,ingredient dish,dish,Moussaka
dish,Buur,dish owned,country,Mongolia
dish,Feijoada,dish owned,country,Brazil
ingredient,Spices Such As Turmeric,ingredient dish,dish,Biryani
ingredient,Shredded Chicken,ingredient dish,dish,Enchiladas
ingredient,Salt,ingredient dish,dish,Chicken Tikka Masala
ingredient,Onions,ingredient dish,dish,Butter Chicken
ingredient,Paprika,ingredient dish,dish,Chicken Tikka Masala
ingredient,Fresh Basil Leaves,ingredient dish,dish,Margherita Pizza
ingredient,Shrimp,ingredient dish,dish,Biryani
ingredient,Pepper,ingredient dish,dish,Buur
ingredient,Onions,ingredient dish,dish,Sauerbraten
ingredient,Cucumber,ingredient dish,dish,Nasi Lemak
ingredient,Salt,ingredient dish,dish,Feijoada
ingredient,Water,ingredient dish,dish,Margherita Pizza
ingredient,Pork,ingredient dish,dish,Feijoada
ingredient,Mozzarella Cheese,ingredient dish,dish,Margherita Pizza
ingredient,Lemon Juice,ingredient dish,dish,Chicken Biryani
ingredient,Ounces Shredded Mozzarella Cheese,ingredient dish,dish,Margherita Pizza
ingredient,Lime Juice,ingredient dish,dish,Tacos Al Pastor
ingredient,Cilantro,ingredient dish,dish,Tacos Al Pastor
ingredient,Lettuce,ingredient dish,dish,Enchiladas
ingredient,Eggs,ingredient dish,dish,Chiles Rellenos
ingredient,Lasagna Noodles,ingredient dish,dish,Lasagna
ingredient,Chicken Broth,ingredient dish,dish,Paella
ingredient,Bacon,ingredient dish,dish,Coq Au Vin
ingredient,Chili Flakes,ingredient dish,dish,Pad Thai
ingredient,Cilantro,ingredient dish,dish,Chiles Rellenos
ingredient,Cheese,ingredient dish,dish,Enchiladas
ingredient,Onion,ingredient dish,dish,Chiles Rellenos
ingredient,Cumin,ingredient dish,dish,Koshari
ingredient,Olive Oil,ingredient dish,dish,Paella
ingredient,Milk,ingredient dish,dish,Croissant
ingredient,Ghee,ingredient dish,dish,Butter Chicken
ingredient,Cups Of Chicken Broth,ingredient dish,dish,Coq Au Vin
ingredient,Carrots,ingredient dish,dish,Sauerbraten
ingredient,Cinnamon,ingredient dish,dish,Chicken Biryani
ingredient,Chicken Or Beef,ingredient dish,dish,Enchiladas
ingredient,Chicken,ingredient dish,dish,Butter Chicken
dish,Bibimbap,dish owned,country,Korea
ingredient,Raw Or Cooked Fish,ingredient dish,dish,Sushi
ingredient,Chopped Pineapple,ingredient dish,dish,Tacos Al Pastor
ingredient,Cloves Of Garlic,ingredient dish,dish,Tacos Al Pastor
ingredient,Paprika,ingredient dish,dish,Tagine
